id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan_pengeluaran;nilai_inflasi;satuan;tahun
4065;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0,14;PERSEN;2023
4066;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;3;MARET;0;PERSEN;2023
4067;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0;PERSEN;2023
4068;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;-0,07;PERSEN;2023
4069;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;4;APRIL;0,56;PERSEN;2023
4070;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;0,99;PERSEN;2023
4071;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;4;APRIL;0,55;PERSEN;2023
4072;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0,09;PERSEN;2023
4073;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;0,47;PERSEN;2023
4074;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;4;APRIL;1,41;PERSEN;2023
4075;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;4;APRIL;0,45;PERSEN;2023
4076;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;0,03;PERSEN;2023
4077;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0,01;PERSEN;2023
4078;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;4;APRIL;0;PERSEN;2023
4079;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;1,21;PERSEN;2023
4080;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;0,91;PERSEN;2023
4081;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;5;MEI;0,08;PERSEN;2023
4082;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;0,29;PERSEN;2023
4083;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;5;MEI;0,04;PERSEN;2023
4084;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;0,04;PERSEN;2023
4085;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;-0,07;PERSEN;2023
4086;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;5;MEI;-0,06;PERSEN;2023
4087;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;5;MEI;-0,26;PERSEN;2023
4088;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2023
4089;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;-0,11;PERSEN;2023
4090;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;5;MEI;0;PERSEN;2023
4091;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0,51;PERSEN;2023
4092;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;-0,13;PERSEN;2023
4093;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;6;JUNI;0,22;PERSEN;2023
4094;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;0,2;PERSEN;2023
4095;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;6;JUNI;-0,06;PERSEN;2023
4096;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0,15;PERSEN;2023
4097;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,29;PERSEN;2023
4098;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;6;JUNI;1,74;PERSEN;2023
4099;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;6;JUNI;-0,4;PERSEN;2023
4100;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;0;PERSEN;2023
4101;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0,01;PERSEN;2023
4102;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;6;JUNI;0;PERSEN;2023
4103;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;1,37;PERSEN;2023
4104;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;0,05;PERSEN;2023
4105;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;7;JULI;0,21;PERSEN;2023
4106;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;-0,08;PERSEN;2023
4107;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;7;JULI;0,85;PERSEN;2023
4108;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0;PERSEN;2023
4109;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0,04;PERSEN;2023
4110;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;7;JULI;0,06;PERSEN;2023
4111;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;7;JULI;0,05;PERSEN;2023
4112;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0,09;PERSEN;2023
4113;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0,1;PERSEN;2023
4114;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;7;JULI;1,99;PERSEN;2023
4115;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0,46;PERSEN;2023
4116;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;-0,15;PERSEN;2023
4117;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;8;AGUSTUS;-0,08;PERSEN;2023
4118;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;0,02;PERSEN;2023
4119;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;-0,42;PERSEN;2023
4120;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;-0,62;PERSEN;2023
4121;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;-0,02;PERSEN;2023
4122;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;8;AGUSTUS;0,11;PERSEN;2023
4123;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;8;AGUSTUS;0,03;PERSEN;2023
4124;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;0;PERSEN;2023
4125;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0,02;PERSEN;2023
4126;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;8;AGUSTUS;0,38;PERSEN;2023
4127;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0,25;PERSEN;2023
4128;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;0,02;PERSEN;2023
4129;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;9;SEPTEMBER;0,08;PERSEN;2023
4130;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;-0,14;PERSEN;2023
4131;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;0;PERSEN;2023
4132;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;0,01;PERSEN;2023
4133;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;0,01;PERSEN;2023
4134;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;9;SEPTEMBER;0;PERSEN;2023
4135;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;9;SEPTEMBER;0,44;PERSEN;2023
4136;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;9;SEPTEMBER;0,31;PERSEN;2023
4137;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;9;SEPTEMBER;0;PERSEN;2023
4138;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;9;SEPTEMBER;0;PERSEN;2023
4139;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;9;SEPTEMBER;0,21;PERSEN;2023
4140;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;9;SEPTEMBER;0,18;PERSEN;2023
4141;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;10;OKTOBER;0,14;PERSEN;2023
4142;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;10;OKTOBER;0,36;PERSEN;2023
4143;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;10;OKTOBER;0,03;PERSEN;2023
4144;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;10;OKTOBER;0;PERSEN;2023
4145;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;10;OKTOBER;0;PERSEN;2023
4146;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;10;OKTOBER;0;PERSEN;2023
4147;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;10;OKTOBER;0,37;PERSEN;2023
4148;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;10;OKTOBER;-0,1;PERSEN;2023
4149;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;10;OKTOBER;0;PERSEN;2023
4150;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;10;OKTOBER;0;PERSEN;2023
4151;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;10;OKTOBER;0,15;PERSEN;2023
4152;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;10;OKTOBER;0,08;PERSEN;2023
4153;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;11;NOVEMBER;0,41;PERSEN;2023
4154;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;1,96;PERSEN;2023
4155;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0,16;PERSEN;2023
4156;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0;PERSEN;2023
4157;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;-0,49;PERSEN;2023
4158;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;11;NOVEMBER;0,04;PERSEN;2023
4159;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;11;NOVEMBER;-0,26;PERSEN;2023
4160;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;0;PERSEN;2023
4161;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;0,17;PERSEN;2023
4162;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;11;NOVEMBER;0;PERSEN;2023
4163;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0,02;PERSEN;2023
4164;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;0,38;PERSEN;2023
4165;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;12;DESEMBER;0,54;PERSEN;2023
4166;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1,51;PERSEN;2023
4167;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;12;DESEMBER;0,75;PERSEN;2023
4168;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0;PERSEN;2023
4169;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0,06;PERSEN;2023
4170;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;12;DESEMBER;1,1;PERSEN;2023
4171;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;12;DESEMBER;-0,05;PERSEN;2023
4172;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;0,11;PERSEN;2023
4173;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;5,56;PERSEN;2023
4174;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;12;DESEMBER;0;PERSEN;2023
4175;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;0;PERSEN;2023
4176;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;0,18;PERSEN;2023
4177;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;1;JANUARI;0,54;PERSEN;2023
4178;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;1;JANUARI;1,46;PERSEN;2023
4179;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;1;JANUARI;-0,22;PERSEN;2023
4180;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;1;JANUARI;1,02;PERSEN;2023
4181;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;-0,31;PERSEN;2023
4182;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;1;JANUARI;-0,06;PERSEN;2023
4183;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;1;JANUARI;-0,49;PERSEN;2023
4184;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;-0,06;PERSEN;2023
4185;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;0,26;PERSEN;2023
4186;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;1;JANUARI;0,08;PERSEN;2023
4187;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;0,03;PERSEN;2023
4188;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;1,83;PERSEN;2023
4189;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;2;FEBRUARI;0,37;PERSEN;2023
4190;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;1,13;PERSEN;2023
4191;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0,02;PERSEN;2023
4192;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;0,38;PERSEN;2023
4193;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;-0,02;PERSEN;2023
4194;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;2;FEBRUARI;0,15;PERSEN;2023
4195;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;2;FEBRUARI;0,02;PERSEN;2023
4196;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;-0,01;PERSEN;2023
4197;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;0,17;PERSEN;2023
4198;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2023
4199;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0;PERSEN;2023
4200;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;0,1;PERSEN;2023
4201;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;3;MARET;0,16;PERSEN;2023
4202;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;0,08;PERSEN;2023
4203;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;3;MARET;0;PERSEN;2023
4204;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0,18;PERSEN;2023
4205;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0,07;PERSEN;2023
4206;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;3;MARET;0,02;PERSEN;2023
4207;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;3;MARET;0,52;PERSEN;2023
4208;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0;PERSEN;2023
4209;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0,02;PERSEN;2023
4210;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;3;MARET;0;PERSEN;2023
4211;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0,09;PERSEN;2023
4212;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;0,32;PERSEN;2023
4213;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;4;APRIL;0,23;PERSEN;2023
4214;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;0,39;PERSEN;2023
4215;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;4;APRIL;0,02;PERSEN;2023
4216;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0,13;PERSEN;2023
4217;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;0,19;PERSEN;2023
4218;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;4;APRIL;0,12;PERSEN;2023
4219;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;4;APRIL;0,34;PERSEN;2023
4220;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;-0,07;PERSEN;2023
4221;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0;PERSEN;2023
4222;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;4;APRIL;0;PERSEN;2023
4223;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;0,16;PERSEN;2023
4224;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;0,62;PERSEN;2023
4225;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;5;MEI;0,11;PERSEN;2023
4226;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;0,3;PERSEN;2023
4227;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;5;MEI;0,18;PERSEN;2023
4228;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;0;PERSEN;2023
4229;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;-0,07;PERSEN;2023
4230;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;5;MEI;0;PERSEN;2023
4231;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;5;MEI;-0,37;PERSEN;2023
4232;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0,42;PERSEN;2023
4233;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;1,56;PERSEN;2023
4234;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;5;MEI;0;PERSEN;2023
4235;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0,34;PERSEN;2023
4236;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;0,33;PERSEN;2023
4237;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;6;JUNI;0,07;PERSEN;2023
4238;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;0,05;PERSEN;2023
4239;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;6;JUNI;-0,05;PERSEN;2023
4240;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0,69;PERSEN;2023
4241;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,08;PERSEN;2023
4242;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;6;JUNI;0,04;PERSEN;2023
4243;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;6;JUNI;-0,49;PERSEN;2023
4244;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;-0,01;PERSEN;2023
4245;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0;PERSEN;2023
4246;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;6;JUNI;0;PERSEN;2023
4247;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;0,02;PERSEN;2023
4248;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;0,02;PERSEN;2023
4249;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;7;JULI;0,21;PERSEN;2023
4250;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;0,42;PERSEN;2023
4251;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;7;JULI;-0,19;PERSEN;2023
4252;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0;PERSEN;2023
4253;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0,03;PERSEN;2023
4254;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;7;JULI;-0,03;PERSEN;2023
4255;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;7;JULI;0,03;PERSEN;2023
4256;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0,03;PERSEN;2023
4257;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0,07;PERSEN;2023
4258;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;7;JULI;1,35;PERSEN;2023
4259;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0,01;PERSEN;2023
4260;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;0,12;PERSEN;2023
